id;opath;cpath;mgeom
10252002;97734;97734;LINESTRING(11.6199988038 48.1198753151,11.6199988038 48.1198753151)
4031011;110698;110698;LINESTRING(11.6164659333 48.1334541361,11.6164659333 48.1334541361)
10547001;162679;162679;LINESTRING(11.5369215536 48.1462683275,11.5369215536 48.1462683275)
10084002;132137;132137;LINESTRING(11.556673198 48.0902013344,11.556673198 48.0902013344)
10520003;47816;47816;LINESTRING(11.5076211356 48.0983287449,11.5076211356 48.0983287449)
10290001;88717;88717;LINESTRING(11.5926676299 48.1146130011,11.5926676299 48.1146130011)
10095003;18089;18089;LINESTRING(11.5659171437 48.1877013069,11.5659171437 48.1877013069)
10691006;105242;105242;LINESTRING(11.553912277 48.182921509,11.553912277 48.182921509)
10080007;12288;12288;LINESTRING(11.5904212564 48.1668067129,11.5904212564 48.1668067129)
10222012;135723;135723;LINESTRING(11.5485058842 48.1118462813,11.5485058842 48.1118462813)
10131005;154722;154722;LINESTRING(11.5119696187 48.1543285777,11.5119696187 48.1543285777)
10417006;112786;112786;LINESTRING(11.4940379285 48.1123506181,11.4940379285 48.1123506181)
10373012;80200;80200;LINESTRING(11.5845332859 48.1848703991,11.5845332859 48.1848703991)
10275008;88850;88850;LINESTRING(11.5528488174 48.1618667467,11.5528488174 48.1618667467)
4153012;106633;106633;LINESTRING(11.4564051622 48.1518467926,11.4564051622 48.1518467926)
10060001;103129;103129;LINESTRING(11.5758030773 48.1192970485,11.5758030773 48.1192970485)
10015003;76944;76944;LINESTRING(11.6000559025 48.125015891,11.6000559025 48.125015891)
10190004;92746;92746;LINESTRING(11.5741026776 48.1604351724,11.5741026776 48.1604351724)
10084004;55961;55961;LINESTRING(11.5563954209 48.0905100334,11.5563954209 48.0905100334)
4054012;128039;128039;LINESTRING(11.7057788341 48.1384525536,11.7057788341 48.1384525536)
10477008;101847;101847;LINESTRING(11.5353457642 48.1232383085,11.5353457642 48.1232383085)
10174003;86834;86834;LINESTRING(11.5729271289 48.1428517549,11.5729271289 48.1428517549)
10580002;113079;113079;LINESTRING(11.5592743676 48.1754101267,11.5592743676 48.1754101267)
10741001;27070;27070;LINESTRING(11.5998826365 48.1762192864,11.5998826365 48.1762192864)
11177003;81256;81256;LINESTRING(11.5551680097 48.1862940792,11.5551680097 48.1862940792)
4140011;137564;137564;LINESTRING(11.572489046 48.1073324641,11.572489046 48.1073324641)
10132001;78529;78529;LINESTRING(11.597234778 48.1235845374,11.597234778 48.1235845374)
10403009;9959;9959;LINESTRING(11.5498148164 48.1360474918,11.5498148164 48.1360474918)
10114003;138289;138289;LINESTRING(11.6024868263 48.1272613022,11.6024868263 48.1272613022)
10207011;132014;132014;LINESTRING(11.6039878505 48.1090606692,11.6039878505 48.1090606692)
10252003;97734;97734;LINESTRING(11.6199907297 48.1198612804,11.6199907297 48.1198612804)
10101012;11148;11148;LINESTRING(11.5669682205 48.1762962748,11.5669682205 48.1762962748)
10181018;57232;57232;LINESTRING(11.6170845279 48.1489199126,11.6170845279 48.1489199126)
10866004;79870;79870;LINESTRING(11.5904838569 48.1237515094,11.5904838569 48.1237515094)
10547002;162679;162679;LINESTRING(11.5369174399 48.1462688649,11.5369174399 48.1462688649)
10029005;129184;129184;LINESTRING(11.5640383556 48.1373935902,11.5640383556 48.1373935902)
10275009;44555;44555;LINESTRING(11.5537832797 48.1615482314,11.5537832797 48.1615482314)
10260008;139170;139170;LINESTRING(11.5858014716 48.1716507881,11.5858014716 48.1716507881)
10165009;130735;130735;LINESTRING(11.6134625354 48.1208494812,11.6134625354 48.1208494812)
10095004;18089;18089;LINESTRING(11.5659159308 48.1877091718,11.5659159308 48.1877091718)
10060002;115548;115548;LINESTRING(11.5759159794 48.1192506998,11.5759159794 48.1192506998)
4055011;116510;116510;LINESTRING(11.7057667951 48.1384549528,11.7057667951 48.1384549528)
10108009;122010;122010;LINESTRING(11.4764843673 48.1645842866,11.4764843673 48.1645842866)
10266008;110898;110898;LINESTRING(11.5817373431 48.1236428609,11.5817373431 48.1236428609)
4031012;110698;110698;LINESTRING(11.6164650124 48.1334565097,11.6164650124 48.1334565097)
10142001;29886;29886;LINESTRING(11.6748023353 48.0855272718,11.6748023353 48.0855272718)
10073001;108592;108592;LINESTRING(11.5653633658 48.1482000193,11.5653633658 48.1482000193)
10222013;135723;135723;LINESTRING(11.548498222 48.1118348146,11.548498222 48.1118348146)
10249010;53340;53340;LINESTRING(11.6114865679 48.1859645846,11.6114865679 48.1859645846)
10882011;74306;74306;LINESTRING(11.5031753645 48.1163795407,11.5031753645 48.1163795407)
10176001;128497;128497;LINESTRING(11.4240881318 48.1428865911,11.4240881318 48.1428865911)
10417007;112786;112786;LINESTRING(11.4940460586 48.1123488545,11.4940460586 48.1123488545)
11178007;142395;142395;LINESTRING(11.5983140872 48.1357224619,11.5983140872 48.1357224619)
10055007;3016;3016;LINESTRING(11.5926605503 48.1422201084,11.5926605503 48.1422201084)
10323001;150077;150077;LINESTRING(11.6052903575 48.1351989172,11.6052903575 48.1351989172)
10101013;11148;11148;LINESTRING(11.5669603926 48.1762939662,11.5669603926 48.1762939662)
10287011;52352;52352;LINESTRING(11.6220113503 48.1264652684,11.6220113503 48.1264652684)
10520009;15730;15730;LINESTRING(11.5095947928 48.0978488503,11.5095947928 48.0978488503)
10015004;76944;76944;LINESTRING(11.6002526911 48.1249061306,11.6002526911 48.1249061306)
10095005;58014;58014;LINESTRING(11.5661419953 48.1875543666,11.5661419953 48.1875543666)
10580003;118766;118766;LINESTRING(11.5591947108 48.175542802,11.5591947108 48.175542802)
10165010;130735;130735;LINESTRING(11.6134616671 48.1208495401,11.6134616671 48.1208495401)
10373013;130883;130883;LINESTRING(11.5852134981 48.1843570581,11.5852134981 48.1843570581)
11177004;58280;58280;LINESTRING(11.554638426 48.1861435578,11.554638426 48.1861435578)
10275010;44557;44557;LINESTRING(11.5537442185 48.1615119743,11.5537442185 48.1615119743)
10060003;83503;83503;LINESTRING(11.5748549268 48.119686792,11.5748549268 48.119686792)
10477009;101847;101847;LINESTRING(11.5353457778 48.1232385131,11.5353457778 48.1232385131)
10181019;57232;57232;LINESTRING(11.6170846889 48.1489199104,11.6170846889 48.1489199104)
4153013;106633;106633;LINESTRING(11.4564106496 48.1518578082,11.4564106496 48.1518578082)
10084005;50244;50244;LINESTRING(11.5573428453 48.0906911592,11.5573428453 48.0906911592)
4055012;116510;116510;LINESTRING(11.7057435755 48.1384598383,11.7057435755 48.1384598383)
10290002;88716;88716;LINESTRING(11.5926955992 48.1144255626,11.5926955992 48.1144255626)
10252020;51226;51226;LINESTRING(11.6195711704 48.1204250649,11.6195711704 48.1204250649)
10866005;20571;20571;LINESTRING(11.5900256811 48.1240272117,11.5900256811 48.1240272117)
11135001;149478;149478;LINESTRING(11.545673898 48.1317204908,11.545673898 48.1317204908)
10131006;63635;63635;LINESTRING(11.5112491116 48.1543480815,11.5112491116 48.1543480815)
10080008;77383;77383;LINESTRING(11.5908571884 48.1663426271,11.5908571884 48.1663426271)
10227003;79116;79116;LINESTRING(11.5965465226 48.1064542952,11.5965465226 48.1064542952)
10547003;82446;82446;LINESTRING(11.5367790568 48.1462869956,11.5367790568 48.1462869956)
4140012;137564;137564;LINESTRING(11.5725149305 48.1073532033,11.5725149305 48.1073532033)
10109001;78790;78790;LINESTRING(11.5033536999 48.1644533189,11.5033536999 48.1644533189)
10743001;127174;127174;LINESTRING(11.6456590139 48.0966445372,11.6456590139 48.0966445372)
10176002;594;594;LINESTRING(11.4239200376 48.1428645937,11.4239200376 48.1428645937)
10235001;116063;116063;LINESTRING(11.5718283694 48.1874188634,11.5718283694 48.1874188634)
10055008;3016;3016;LINESTRING(11.5926562273 48.142221054,11.5926562273 48.142221054)
10101014;11148;11148;LINESTRING(11.5669516874 48.1762913989,11.5669516874 48.1762913989)
10015005;117377;117377;LINESTRING(11.5991609727 48.1251162707,11.5991609727 48.1251162707)
10190005;112966;112966;LINESTRING(11.5750216655 48.1608709432,11.5750216655 48.1608709432)
10580004;66407;66407;LINESTRING(11.5585782963 48.1759796676,11.5585782963 48.1759796676)
10165011;130735;130735;LINESTRING(11.6134626974 48.1208494702,11.6134626974 48.1208494702)
10095006;120291;120291;LINESTRING(11.5673396719 48.1873182627,11.5673396719 48.1873182627)
10477014;101851;101851;LINESTRING(11.5354169831 48.1238812673,11.5354169831 48.1238812673)
10275011;44557;44557;LINESTRING(11.5535679214 48.1615129538,11.5535679214 48.1615129538)
10691007;41150;41150;LINESTRING(11.5530241773 48.1840608411,11.5530241773 48.1840608411)
10468001;125523;125523;LINESTRING(11.531461113 48.1563914668,11.531461113 48.1563914668)
10060004;103127;103127;LINESTRING(11.5751210895 48.1191972755,11.5751210895 48.1191972755)
10373014;117493;117493;LINESTRING(11.5852592559 48.1843584714,11.5852592559 48.1843584714)
11177005;58280;58280;LINESTRING(11.5545983476 48.1861400163,11.5545983476 48.1861400163)
10109002;78790;78790;LINESTRING(11.5033523659 48.1644534626,11.5033523659 48.1644534626)
4153014;106633;106633;LINESTRING(11.4564315292 48.1518997218,11.4564315292 48.1518997218)
10866006;20480;20480;LINESTRING(11.5899195061 48.1238131764,11.5899195061 48.1238131764)
10252021;51226;51226;LINESTRING(11.6195573441 48.1204256324,11.6195573441 48.1204256324)
10290003;88717;88717;LINESTRING(11.5926673824 48.1146147021,11.5926673824 48.1146147021)
10181020;57232;57232;LINESTRING(11.616738681 48.1489247785,11.616738681 48.1489247785)
10743002;114518;114518;LINESTRING(11.6465959202 48.0968987783,11.6465959202 48.0968987783)
10084006;50244;50244;LINESTRING(11.5573578522 48.0906937326,11.5573578522 48.0906937326)
10176003;67885;67885;LINESTRING(11.4239113312 48.1426183775,11.4239113312 48.1426183775)
10080009;77383;77383;LINESTRING(11.590552782 48.1664916023,11.590552782 48.1664916023)
10547004;82446;82446;LINESTRING(11.5367788591 48.1462870221,11.5367788591 48.1462870221)
4056011;2162;2162;LINESTRING(11.7130221414 48.1393147986,11.7130221414 48.1393147986)
10114004;138289;138289;LINESTRING(11.6024698907 48.1272500069,11.6024698907 48.1272500069)
10073002;108592;108592;LINESTRING(11.5652807901 48.1480736343,11.5652807901 48.1480736343)
10227002;79116;79116;LINESTRING(11.5965974756 48.1063124127,11.5965974756 48.1063124127)
10101015;101253;101253;LINESTRING(11.5684745601 48.1768556879,11.5684745601 48.1768556879)
10055009;3016;3016;LINESTRING(11.5924272179 48.142271151,11.5924272179 48.142271151)
10015006;117377;117377;LINESTRING(11.5991036458 48.1250830012,11.5991036458 48.1250830012)
10132002;78529;78529;LINESTRING(11.5972269444 48.1235920611,11.5972269444 48.1235920611)
4140021;62565;62565;LINESTRING(11.572680963 48.1072960707,11.572680963 48.1072960707)
10235002;116063;116063;LINESTRING(11.5718283029 48.1874188612,11.5718283029 48.1874188612)
10580005;70785;70785;LINESTRING(11.5577892335 48.1759651571,11.5577892335 48.1759651571)
11135004;70854;70854;LINESTRING(11.5466140402 48.1324356553,11.5466140402 48.1324356553)
10477010;62730;62730;LINESTRING(11.535335131 48.1231369881,11.535335131 48.1231369881)
10275012;7758;7758;LINESTRING(11.5533723756 48.1610279525,11.5533723756 48.1610279525)
10095007;120291;120291;LINESTRING(11.5673412912 48.1873183788,11.5673412912 48.1873183788)
10142002;29886;29886;LINESTRING(11.6747027821 48.0855950002,11.6747027821 48.0855950002)
10468002;125529;125529;LINESTRING(11.531596016 48.1563136718,11.531596016 48.1563136718)
10060005;103127;103127;LINESTRING(11.5751129801 48.1191866087,11.5751129801 48.1191866087)
10165012;64873;64873;LINESTRING(11.6133246479 48.1208586171,11.6133246479 48.1208586171)
10033005;111659;111659;LINESTRING(11.5625281885 48.1249080832,11.5625281885 48.1249080832)
10332001;129738;129738;LINESTRING(11.5639246979 48.2042124597,11.5639246979 48.2042124597)
10520005;15730;15730;LINESTRING(11.5095905188 48.0978494742,11.5095905188 48.0978494742)
10029006;129184;129184;LINESTRING(11.5640383128 48.1373935903,11.5640383128 48.1373935903)
4031013;110698;110698;LINESTRING(11.6164615187 48.1334655145,11.6164615187 48.1334655145)
10109003;35087;35087;LINESTRING(11.5020196765 48.1644472239,11.5020196765 48.1644472239)
10743003;114518;114518;LINESTRING(11.6466020617 48.0969085162,11.6466020617 48.0969085162)
10260009;139170;139170;LINESTRING(11.5858064945 48.1715947262,11.5858064945 48.1715947262)
11177006;58280;58280;LINESTRING(11.5545548184 48.18613617,11.5545548184 48.18613617)
10289001;58012;58012;LINESTRING(11.562219711 48.1870982016,11.562219711 48.1870982016)
10084012;89617;89617;LINESTRING(11.5571503628 48.0905386838,11.5571503628 48.0905386838)
10249011;53340;53340;LINESTRING(11.6117279396 48.1859383888,11.6117279396 48.1859383888)
10691008;41150;41150;LINESTRING(11.5530304965 48.1840518735,11.5530304965 48.1840518735)
10176004;60645;60645;LINESTRING(11.4238479847 48.1427494849,11.4238479847 48.1427494849)
10266009;110898;110898;LINESTRING(11.5817316929 48.1236504316,11.5817316929 48.1236504316)
10373015;130883;130883;LINESTRING(11.5852184136 48.184357209,11.5852184136 48.184357209)
10101016;101253;101253;LINESTRING(11.5684614362 48.176851294,11.5684614362 48.176851294)
10015007;117377;117377;LINESTRING(11.5990907535 48.1250755192,11.5990907535 48.1250755192)
10252007;130728;130728;LINESTRING(11.6193985123 48.1203466646,11.6193985123 48.1203466646)
4056012;58827;58827;LINESTRING(11.7130819149 48.139273601,11.7130819149 48.139273601)
10290004;129797;129797;LINESTRING(11.5915626791 48.1149734906,11.5915626791 48.1149734906)
10547005;82446;82446;LINESTRING(11.5367715658 48.1462879992,11.5367715658 48.1462879992)
10275029;44557;44557;LINESTRING(11.5534613674 48.1615135457,11.5534613674 48.1615135457)
10131007;92578;92578;LINESTRING(11.511163036 48.1543486717,11.511163036 48.1543486717)
10227001;79116;79116;LINESTRING(11.596583211 48.1063521336,11.596583211 48.1063521336)
10477011;62730;62730;LINESTRING(11.5353352977 48.1231383128,11.5353352977 48.1231383128)
10060006;83503;83503;LINESTRING(11.5748420354 48.1196920817,11.5748420354 48.1196920817)
10109004;35087;35087;LINESTRING(11.5020244272 48.1644467212,11.5020244272 48.1644467212)
10580006;70785;70785;LINESTRING(11.5575789851 48.1759685706,11.5575789851 48.1759685706)
11017003;22008;22008;LINESTRING(11.6270360407 48.1414110351,11.6270360407 48.1414110351)
10165013;83464;83464;LINESTRING(11.6130017622 48.1205921677,11.6130017622 48.1205921677)
10468004;68869;68869;LINESTRING(11.5305019239 48.1567970497,11.5305019239 48.1567970497)
10095008;120277;120277;LINESTRING(11.5662464781 48.1868283902,11.5662464781 48.1868283902)
10877001;66372;66372;LINESTRING(11.564899892 48.1718291649,11.564899892 48.1718291649)
10743004;12406;12406;LINESTRING(11.6471890209 48.0962142734,11.6471890209 48.0962142734)
11178008;142395;142395;LINESTRING(11.5985822285 48.1357207578,11.5985822285 48.1357207578)
10235003;116063;116063;LINESTRING(11.5721266606 48.1874287729,11.5721266606 48.1874287729)
4140022;62565;62565;LINESTRING(11.5726516054 48.1072715454,11.5726516054 48.1072715454)
10056001;112748;112748;LINESTRING(11.5766453274 48.1280677771,11.5766453274 48.1280677771)
11177007;144674;144674;LINESTRING(11.55397366 48.1860910942,11.55397366 48.1860910942)
10081001;142169;142169;LINESTRING(11.6254596551 48.095814905,11.6254596551 48.095814905)
10176005;60645;60645;LINESTRING(11.4238415916 48.1427630758,11.4238415916 48.1427630758)
11205001;32815;32815;LINESTRING(11.5451701614 48.129100056,11.5451701614 48.129100056)
10373016;70555;70555;LINESTRING(11.5847149183 48.1845454378,11.5847149183 48.1845454378)
10252006;130728;130728;LINESTRING(11.6193015064 48.1203532444,11.6193015064 48.1203532444)
10015008;19180;19180;LINESTRING(11.5989988077 48.1255247942,11.5989988077 48.1255247942)
