id;opath;cpath;mgeom
4110021;9185;9185;LINESTRING(11.4806614213 48.1451446046,11.4806614213 48.1451446046)
4104012;28602;28602;LINESTRING(11.614729885 48.1523618188,11.614729885 48.1523618188)
11113002;2422;2422;LINESTRING(11.5474460155 48.1352045292,11.5474460155 48.1352045292)
4101012;7188;7188;LINESTRING(11.6150081941 48.1366813729,11.6150081941 48.1366813729)
4045011;2065;2065;LINESTRING(11.6782342524 48.1398179265,11.6782342524 48.1398179265)
4054012;22779;22779;LINESTRING(11.7057788341 48.1384525536,11.7057788341 48.1384525536)
10674003;19353;19353;LINESTRING(11.5569235369 48.1165818308,11.5569235369 48.1165818308)
10997006;9982;9982;LINESTRING(11.4576484281 48.2062161466,11.4576484281 48.2062161466)
4129021;3989;3989;LINESTRING(11.7068610061 48.1119820899,11.7068610061 48.1119820899)
10442002;33911;33911;LINESTRING(11.538949476 48.1308270056,11.538949476 48.1308270056)
14043008;19258;19258;LINESTRING(11.6202901104 48.2101907309,11.6202901104 48.2101907309)
4105011;28279;28279;LINESTRING(11.6138891028 48.1528227527,11.6138891028 48.1528227527)
4102011;7261;7261;LINESTRING(11.6154326861 48.1428745927,11.6154326861 48.1428745927)
4129022;3989;3989;LINESTRING(11.706840142 48.1119862779,11.706840142 48.1119862779)
10442003;33911;33911;LINESTRING(11.5389539943 48.1308260307,11.5389539943 48.1308260307)
10253001;10997;10997;LINESTRING(11.6175550881 48.1148667524,11.6175550881 48.1148667524)
14043011;25151;25151;LINESTRING(11.6219388805 48.2103678669,11.6219388805 48.2103678669)
4155011;20796;20796;LINESTRING(11.4776005832 48.0887624445,11.4776005832 48.0887624445)
14043014;25158;25158;LINESTRING(11.621907056 48.2104888828,11.621907056 48.2104888828)
10442004;11278;11278;LINESTRING(11.539352998 48.1312704068,11.539352998 48.1312704068)
4105012;28279;28279;LINESTRING(11.6139136646 48.1528061101,11.6139136646 48.1528061101)
4102012;7261;7261;LINESTRING(11.6154326861 48.1428745927,11.6154326861 48.1428745927)
14043016;18610;18610;LINESTRING(11.6242914734 48.2134040832,11.6242914734 48.2134040832)
4155012;1124;1124;LINESTRING(11.4776036678 48.0888558356,11.4776036678 48.0888558356)
10442008;26336;26336;LINESTRING(11.539136367 48.130299062,11.539136367 48.130299062)
14043021;29438;29438;LINESTRING(11.6239508218 48.2134981104,11.6239508218 48.2134981104)
4155021;1124;1124;LINESTRING(11.4776133236 48.0888549979,11.4776133236 48.0888549979)
10460001;18534;18534;LINESTRING(11.5256275519 48.0772216707,11.5256275519 48.0772216707)
4155022;1124;1124;LINESTRING(11.4776169369 48.0888546844,11.4776169369 48.0888546844)
